+-----------------------------+--------------------------------------------------------------+---------+----------+----------+-----------------------------------------------+-------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                          |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                  |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                |
| *** ALSO ***                                                                                                                                                                                                                             |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                 |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                |
+-----------------------------+--------------------------------------------------------------+---------+----------+----------+-----------------------------------------------+-------------------------------------------------------------+
| Mod name                    | Registry name                                                | Item ID | Meta/dmg | Subtypes | Display name                                  | Ore Dict keys                                               |
| Natural Pledge              | naturalpledge:iris_dirt                                      |    4885 |       10 |     true | Iridescent Dirt                               | dirt,irisDirt                                               |
| Natural Pledge              | naturalpledge:iris_dirt                                      |    4885 |       11 |     true | Iridescent Dirt                               | dirt,irisDirt                                               |
| Natural Pledge              | naturalpledge:iris_dirt                                      |    4885 |       12 |     true | Iridescent Dirt                               | dirt,irisDirt                                               |
| Natural Pledge              | naturalpledge:iris_dirt                                      |    4885 |       13 |     true | Iridescent Dirt                               | dirt,irisDirt                                               |
| Natural Pledge              | naturalpledge:iris_dirt                                      |    4885 |       14 |     true | Iridescent Dirt                               | dirt,irisDirt                                               |
| Natural Pledge              | naturalpledge:iris_dirt                                      |    4885 |       15 |     true | Iridescent Dirt                               | dirt,irisDirt                                               |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        0 |     true | White Iridescent Crystal                      | dye,dyeWhite,irisDye,irisDyeWhite                           |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        1 |     true | Orange Iridescent Crystal                     | dye,dyeOrange,irisDye,irisDyeOrange                         |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        2 |     true | Magenta Iridescent Crystal                    | dye,dyeMagenta,irisDye,irisDyeMagenta                       |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        3 |     true | Light Blue Iridescent Crystal                 | dye,dyeLightBlue,irisDye,irisDyeLightBlue                   |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        4 |     true | Yellow Iridescent Crystal                     | dye,dyeYellow,irisDye,irisDyeYellow                         |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        5 |     true | Lime Iridescent Crystal                       | dye,dyeLime,irisDye,irisDyeLime                             |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        6 |     true | Pink Iridescent Crystal                       | dye,dyePink,irisDye,irisDyePink                             |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        7 |     true | Gray Iridescent Crystal                       | dye,dyeGray,irisDye,irisDyeGray                             |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        8 |     true | Light Gray Iridescent Crystal                 | dye,dyeLightGray,irisDye,irisDyeLightGray                   |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |        9 |     true | Cyan Iridescent Crystal                       | dye,dyeCyan,irisDye,irisDyeCyan                             |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |       10 |     true | Purple Iridescent Crystal                     | dye,dyePurple,irisDye,irisDyePurple                         |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |       11 |     true | Blue Iridescent Crystal                       | dye,dyeBlue,irisDye,irisDyeBlue                             |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |       12 |     true | Brown Iridescent Crystal                      | dye,dyeBrown,irisDye,irisDyeBrown                           |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |       13 |     true | Green Iridescent Crystal                      | dye,dyeGreen,irisDye,irisDyeGreen                           |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |       14 |     true | Red Iridescent Crystal                        | dye,dyeRed,irisDye,irisDyeRed                               |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |       15 |     true | Black Iridescent Crystal                      | dye,dyeBlack,irisDye,irisDyeBlack                           |
| Natural Pledge              | naturalpledge:iris_dye                                       |    4856 |       16 |     true | Bifrost Iridescent Crystal                    | dye,dyeRainbow,irisDye,irisDyeRainbow                       |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        0 |     true | White Awakened Crystal                        | dye,dyeWhite,irisDye,irisDyeAwakened,irisDyeWhite           |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        1 |     true | Orange Awakened Crystal                       | dye,dyeOrange,irisDye,irisDyeAwakened,irisDyeOrange         |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        2 |     true | Magenta Awakened Crystal                      | dye,dyeMagenta,irisDye,irisDyeAwakened,irisDyeMagenta       |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        3 |     true | Light Blue Awakened Crystal                   | dye,dyeLightBlue,irisDye,irisDyeAwakened,irisDyeLightBlue   |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        4 |     true | Yellow Awakened Crystal                       | dye,dyeYellow,irisDye,irisDyeAwakened,irisDyeYellow         |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        5 |     true | Lime Awakened Crystal                         | dye,dyeLime,irisDye,irisDyeAwakened,irisDyeLime             |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        6 |     true | Pink Awakened Crystal                         | dye,dyePink,irisDye,irisDyeAwakened,irisDyePink             |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        7 |     true | Gray Awakened Crystal                         | dye,dyeGray,irisDye,irisDyeAwakened,irisDyeGray             |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        8 |     true | Light Gray Awakened Crystal                   | dye,dyeLightGray,irisDye,irisDyeAwakened,irisDyeLightGray   |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |        9 |     true | Cyan Awakened Crystal                         | dye,dyeCyan,irisDye,irisDyeAwakened,irisDyeCyan             |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |       10 |     true | Purple Awakened Crystal                       | dye,dyePurple,irisDye,irisDyeAwakened,irisDyePurple         |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |       11 |     true | Blue Awakened Crystal                         | dye,dyeBlue,irisDye,irisDyeAwakened,irisDyeBlue             |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |       12 |     true | Brown Awakened Crystal                        | dye,dyeBrown,irisDye,irisDyeAwakened,irisDyeBrown           |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |       13 |     true | Green Awakened Crystal                        | dye,dyeGreen,irisDye,irisDyeAwakened,irisDyeGreen           |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |       14 |     true | Red Awakened Crystal                          | dye,dyeRed,irisDye,irisDyeAwakened,irisDyeRed               |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |       15 |     true | Black Awakened Crystal                        | dye,dyeBlack,irisDye,irisDyeAwakened,irisDyeBlack           |
| Natural Pledge              | naturalpledge:iris_dye_awakened                              |    4857 |       16 |     true | Bifrost Awakened Crystal                      | dye,dyeRainbow,irisDye,irisDyeAwakened,irisDyeRainbow       |
| Natural Pledge              | naturalpledge:iris_lamp                                      |    4934 |        0 |    false | Iridescent Lantern                            |                                                             |
| Natural Pledge              | naturalpledge:iris_leaves0                                   |    4911 |        0 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves0                                   |    4911 |        1 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves0                                   |    4911 |        2 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves0                                   |    4911 |        3 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves1                                   |    4912 |        0 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves1                                   |    4912 |        1 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves1                                   |    4912 |        2 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves1                                   |    4912 |        3 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves2                                   |    4913 |        0 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves2                                   |    4913 |        1 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves2                                   |    4913 |        2 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves2                                   |    4913 |        3 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves3                                   |    4914 |        0 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves3                                   |    4914 |        1 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves3                                   |    4914 |        2 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_leaves3                                   |    4914 |        3 |     true | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:iris_log0                                      |    4904 |        0 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log0                                      |    4904 |        1 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log0                                      |    4904 |        2 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log0                                      |    4904 |        3 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log1                                      |    4905 |        0 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log1                                      |    4905 |        1 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log1                                      |    4905 |        2 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log1                                      |    4905 |        3 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log2                                      |    4906 |        0 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log2                                      |    4906 |        1 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log2                                      |    4906 |        2 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log2                                      |    4906 |        3 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log3                                      |    4907 |        0 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log3                                      |    4907 |        1 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log3                                      |    4907 |        2 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_log3                                      |    4907 |        3 |     true | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        0 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        1 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        2 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        3 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        4 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        5 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        6 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        7 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        8 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |        9 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |       10 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |       11 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |       12 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |       13 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |       14 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks                                    |    4887 |       15 |     true | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:iris_planks_slab_black                         |    4903 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_blue                          |    4899 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_brown                         |    4900 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_cyan                          |    4897 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_gray                          |    4895 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_green                         |    4901 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_light_blue                    |    4891 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_lime                          |    4893 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_magenta                       |    4890 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_orange                        |    4889 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_pink                          |    4894 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_purple                        |    4898 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_red                           |    4902 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_silver                        |    4896 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_white                         |    4888 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_planks_slab_yellow                        |    4892 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:iris_sapling                                   |    4921 |        0 |    false | Iridescent Sapling                            | treeSapling                                                 |
| Natural Pledge              | naturalpledge:iron_belt                                      |    4861 |        0 |    false | Weighted Belt                                 |                                                             |
| Natural Pledge              | naturalpledge:launch_trap                                    |    4964 |        0 |    false | Acceleration Trap                             |                                                             |
| Natural Pledge              | naturalpledge:mjolnir                                        |    4851 |        0 |    false | Mjolnir the Crusher                           |                                                             |
| Natural Pledge              | naturalpledge:mortal_stone                                   |    4843 |        0 |    false | Mortalstone                                   |                                                             |
| Natural Pledge              | naturalpledge:nightscourge                                   |    4882 |        0 |    false | Nightscourge the Ravager                      |                                                             |
| Natural Pledge              | naturalpledge:perdition_fist                                 |    4855 |        0 |    false | Fist of Perdition                             |                                                             |
| Natural Pledge              | naturalpledge:poly_stone                                     |    4866 |        0 |    false | Stone of Assimilation                         |                                                             |
| Natural Pledge              | naturalpledge:portal_stone                                   |    4865 |        0 |    false | Stone of Nether Fracture                      |                                                             |
| Natural Pledge              | naturalpledge:priest_emblem                                  |    4839 |        0 |     true | Priestly Emblem: Njord                        |                                                             |
| Natural Pledge              | naturalpledge:priest_emblem                                  |    4839 |        1 |     true | Priestly Emblem: Idunn                        |                                                             |
| Natural Pledge              | naturalpledge:priest_emblem                                  |    4839 |        2 |     true | Priestly Emblem: Thor                         |                                                             |
| Natural Pledge              | naturalpledge:priest_emblem                                  |    4839 |        3 |     true | Priestly Emblem: Heimdall                     |                                                             |
| Natural Pledge              | naturalpledge:priest_emblem                                  |    4839 |        4 |     true | Priestly Emblem: Loki                         |                                                             |
| Natural Pledge              | naturalpledge:prism_rod                                      |    4847 |        0 |    false | Rod of the Prismatic Lake                     |                                                             |
| Natural Pledge              | naturalpledge:ragnarok_emblem                                |    4867 |        0 |    false | Twisted Pendant: Ragnarok                     |                                                             |
| Natural Pledge              | naturalpledge:rainbow_dirt                                   |    4886 |        0 |    false | Iridescent Dirt                               | irisDirt                                                    |
| Natural Pledge              | naturalpledge:rainbow_leaves                                 |    4915 |        0 |    false | Iridescent Leaves                             | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:rainbow_log                                    |    4910 |        0 |    false | Iridescent Log                                | logWood                                                     |
| Natural Pledge              | naturalpledge:rainbow_planks                                 |    4908 |        0 |    false | Iridescent Planks                             | plankWood                                                   |
| Natural Pledge              | naturalpledge:rainbow_planks_slab                            |    4909 |        0 |     true | Iridescent Planks Slab                        | slabWood                                                    |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        0 |     true | Thundersteel Ingot                            | ingotThundersteel                                           |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        1 |     true | Awakened Thundersteel Ingot                   | ingotThundersteel,ingotThundersteelAwakened                 |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        2 |     true | Soulroot                                      | lifeRoot                                                    |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        3 |     true | Awakened Soulroot                             | lifeRoot,lifeRootAwakened                                   |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        4 |     true | Aquamarine Shard                              | gemAquamarine,gemNjordAquamarine                            |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        5 |     true | Awakened Aquamarine Shard                     | gemAquamarine,gemNjordAquamarine,gemNjordAquamarineAwakened |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        6 |     true | Thundersteel Nugget                           | nuggetThundersteel                                          |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        7 |     true | Hearth Ember                                  | hearthstone                                                 |
| Natural Pledge              | naturalpledge:resource                                       |    4859 |        8 |     true | Awakened Hearth Ember                         | hearthstone,hearthstoneAwakened                             |
| Natural Pledge              | naturalpledge:root_trap                                      |    4965 |        0 |    false | Immobility Trap                               |                                                             |
| Natural Pledge              | naturalpledge:sand_trap                                      |    4966 |        0 |    false | Visual Irritation Trap                        |                                                             |
| Natural Pledge              | naturalpledge:seal_arrow                                     |    4852 |        0 |    false | Arrow of Ascension                            |                                                             |
| Natural Pledge              | naturalpledge:seal_leaves                                    |    4938 |        0 |    false | Sealing Oak Leaves                            | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:seal_log                                       |    4939 |        0 |    false | Sealing Oak Log                               | logWood                                                     |
| Natural Pledge              | naturalpledge:seal_planks                                    |    4936 |        0 |    false | Sealing Oak Planks                            | plankSeal,plankWood                                         |
| Natural Pledge              | naturalpledge:seal_planks_slab                               |    4937 |        0 |     true | Sealing Oak Planks Slab                       | slabWood                                                    |
| Natural Pledge              | naturalpledge:seal_sapling                                   |    4935 |        0 |    false | Sealing Oak Sapling                           | treeSapling                                                 |
| Natural Pledge              | naturalpledge:shadowbreaker                                  |    4877 |        0 |    false | Oathbringer, Pain and Sorrow                  |                                                             |
| Natural Pledge              | naturalpledge:signal_trap                                    |    4967 |        0 |    false | Red Pulse Trap                                |                                                             |
| Natural Pledge              | naturalpledge:sleep_stone                                    |    4864 |        0 |    false | Stone of Meditation                           |                                                             |
| Natural Pledge              | naturalpledge:spell_focus                                    |    4842 |        0 |    false | Terrestrial Focus                             |                                                             |
| Natural Pledge              | naturalpledge:star                                           |    4884 |        0 |    false | Frozen Star                                   |                                                             |
| Natural Pledge              | naturalpledge:storage                                        |    4933 |        0 |     true | Block of Thundersteel                         | blockThundersteel                                           |
| Natural Pledge              | naturalpledge:storage                                        |    4933 |        1 |     true | Aquamarine Bricks                             | blockAquamarine                                             |
| Natural Pledge              | naturalpledge:sunmaker_boots                                 |    4876 |        0 |    false | Greaves of the Sunmaker                       |                                                             |
| Natural Pledge              | naturalpledge:sunmaker_chest                                 |    4874 |        0 |    false | Chestplate of the Sunmaker                    |                                                             |
| Natural Pledge              | naturalpledge:sunmaker_helm                                  |    4873 |        0 |    false | Helm of the Sunmaker                          |                                                             |
| Natural Pledge              | naturalpledge:sunmaker_legs                                  |    4875 |        0 |    false | Platelegs of the Sunmaker                     |                                                             |
| Natural Pledge              | naturalpledge:thunder_fist                                   |    4850 |        0 |    false | Fist of Thunder                               |                                                             |
| Natural Pledge              | naturalpledge:thunder_leaves                                 |    4944 |        0 |    false | Thunderous Oak Leaves                         | treeLeaves                                                  |
| Natural Pledge              | naturalpledge:thunder_log                                    |    4945 |        0 |    false | Thunderous Oak Log                            | logWood                                                     |
| Natural Pledge              | naturalpledge:thunder_planks                                 |    4942 |        0 |    false | Thunderous Oak Planks                         | plankThunder,plankWood                                      |
| Natural Pledge              | naturalpledge:thunder_planks_slab                            |    4943 |        0 |     true | Thunderous Oak Planks Slab                    | slabWood                                                    |
| Natural Pledge              | naturalpledge:thunder_sapling                                |    4941 |        0 |    false | Thunderous Oak Sapling                        | treeSapling                                                 |
| Natural Pledge              | naturalpledge:toolbelt                                       |    4845 |        0 |    false | Traveller's Toolbelt                          |                                                             |
| Natural Pledge              | naturalpledge:travel_stone                                   |    4844 |        0 |    false | Traveller's Flowstone                         |                                                             |
| Natural Pledge              | naturalpledge:wrath_trap                                     |    4968 |        0 |    false | Divine Wrath Trap                             |                                                             |
| Natural Pledge              | naturalpledge:xp_tome                                        |    4862 |        0 |    false | Tome of the Ages                              |                                                             |
| NetherEx                    | nex:amethyst_block                                           |    5031 |        0 |    false | Nether Amethyst Block                         | blockAmethyst                                               |
| NetherEx                    | nex:amethyst_crystal                                         |    4998 |        0 |    false | Nether Amethyst Crystal                       | gemAmethyst                                                 |
| NetherEx                    | nex:amethyst_ore                                             |    5039 |        0 |    false | Nether Amethyst Ore                           | oreAmethyst                                                 |
| NetherEx                    | nex:basalt                                                   |    5023 |        0 |     true | Basalt                                        | stoneBasalt                                                 |
| NetherEx                    | nex:basalt                                                   |    5023 |        1 |     true | Smooth Basalt                                 | stoneBasalt,stoneBasaltPolished                             |
| NetherEx                    | nex:basalt                                                   |    5023 |        2 |     true | Basalt Bricks                                 | stoneBasalt,stoneBasaltBrick                                |
| NetherEx                    | nex:basalt                                                   |    5023 |        3 |     true | Basalt Pillar                                 | stoneBasalt,stoneBasaltBrick                                |
| NetherEx                    | nex:basalt_brick_fence_gate                                  |    5074 |        0 |    false | Basalt Brick Fence Gate                       |                                                             |
| NetherEx                    | nex:basalt_brick_stairs                                      |    5061 |        0 |    false | Basalt Brick Stairs                           |                                                             |
| NetherEx                    | nex:basalt_fence                                             |    5067 |        0 |     true | Basalt Fence                                  |                                                             |
| NetherEx                    | nex:basalt_fence                                             |    5067 |        1 |     true | Smooth Basalt Fence                           |                                                             |
| NetherEx                    | nex:basalt_fence                                             |    5067 |        2 |     true | Basalt Brick Fence                            |                                                             |
| NetherEx                    | nex:basalt_fence                                             |    5067 |        3 |     true | Basalt Pillar Fence                           |                                                             |
| NetherEx                    | nex:basalt_fence_gate                                        |    5072 |        0 |    false | Basalt Fence Gate                             |                                                             |
| NetherEx                    | nex:basalt_pillar_fence_gate                                 |    5075 |        0 |    false | Basalt Pillar Fence Gate                      |                                                             |
| NetherEx                    | nex:basalt_pillar_stairs                                     |    5062 |        0 |    false | Basalt Pillar Stairs                          |                                                             |
| NetherEx                    | nex:basalt_slab                                              |    5049 |        0 |     true | Basalt Slab                                   |                                                             |
| NetherEx                    | nex:basalt_slab                                              |    5049 |        1 |     true | Smooth Basalt Slab                            |                                                             |
| NetherEx                    | nex:basalt_slab                                              |    5049 |        2 |     true | Basalt Brick Slab                             |                                                             |
| NetherEx                    | nex:basalt_slab                                              |    5049 |        3 |     true | Basalt Pillar Slab                            |                                                             |
| NetherEx                    | nex:basalt_smooth_fence_gate                                 |    5073 |        0 |    false | Smooth Basalt Fence Gate                      |                                                             |
| NetherEx                    | nex:basalt_smooth_stairs                                     |    5060 |        0 |    false | Smooth Basalt Stairs                          |                                                             |
| NetherEx                    | nex:basalt_stairs                                            |    5059 |        0 |    false | Basalt Stairs                                 |                                                             |
| NetherEx                    | nex:basalt_wall                                              |    5064 |        0 |     true | Basalt Wall                                   |                                                             |
| NetherEx                    | nex:basalt_wall                                              |    5064 |        1 |     true | Smooth Basalt Wall                            |                                                             |
| NetherEx                    | nex:basalt_wall                                              |    5064 |        2 |     true | Basalt Brick Wall                             |                                                             |
